Date Plate Well Type Inhibitor Concentration Cell Buffer Inside Ratio Area well converted.2 type
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.47 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.98 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.84 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.828 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.344 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 2.511 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.92 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.981 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.073 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.275 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.383 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.914 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.996 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.989 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.198 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.972 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.331 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.994 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.004 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.984 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.902 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.996 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.297 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.113 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.544 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.976 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.95 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.006 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.628 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.838 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.906 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.987 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.995 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.87 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.937 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.636 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.557 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.998 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.282 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.84 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.876 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.811 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.996 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.918 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.915 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.22 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.096 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 2.155 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.648 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.035 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.938 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 0.951 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.136 NA 3 2 normal
20/03/2013 1 3 HV1 4AP 10000uM ? Bicarbonate Candida 1.134 NA 3 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.725 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.376 0.945 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.942 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.249 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.715 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.705 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.861 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.693 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.153 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.058 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.73 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.778 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.452 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.982 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.114 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.069 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.176 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.688 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.782 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.056 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.458 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.648 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.965 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.699 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.916 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.111 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.781 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.038 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.613 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.723 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.057 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.618 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.74 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.084 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.957 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.87 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.579 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.062 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.551 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.574 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.753 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.732 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.218 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.683 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.031 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.929 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.299 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.019 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.853 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.755 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.953 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.663 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.871 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.656 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.087 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.644 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.762 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.368 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.715 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.548 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.191 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.673 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.934 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.952 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.621 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.411 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.66 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.679 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.742 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.104 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.969 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.052 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.433 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.41 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.558 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.123 NA 4 1 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.706 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.609 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.123 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.646 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.701 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.578 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.069 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.7 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.768 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.668 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.008 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.032 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.058 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.13 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.101 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.415 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.148 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.654 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.418 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.886 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.783 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.966 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.913 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.641 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.597 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.71 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.077 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.237 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.726 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.728 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.832 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.074 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.183 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.87 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.626 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.121 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.054 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.122 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.609 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.384 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.115 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.002 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.576 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.149 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.063 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.872 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.98 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.592 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.536 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.384 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.027 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.815 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.786 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.043 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.841 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.088 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.061 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.81 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.589 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.37 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.761 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.654 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.37 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.333 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.472 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.997 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.173 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.582 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.574 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.076 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.861 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.031 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.63 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.692 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.287 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.876 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.998 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.801 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.015 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.393 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.682 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.689 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.991 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.492 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.144 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.755 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.485 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.179 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.211 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.175 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.319 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.042 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.021 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.715 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.143 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.757 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.076 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.996 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.02 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.125 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.487 NA 4 1a normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.858 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.78 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.618 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.029 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.702 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.798 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.232 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.755 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.805 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.189 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.087 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.053 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.341 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.849 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.176 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.141 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.468 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.017 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.124 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.989 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.571 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.05 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.229 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.919 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.02 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.318 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.547 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.842 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.89 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.649 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.133 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.581 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.854 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.598 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.06 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.977 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.752 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 3 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.774 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.489 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.789 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.732 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.109 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.05 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.309 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.042 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.026 NA 4 2 normal
